Vehicle_ID,Vehicle_Type,Fuel_Type,Registration_Type
KA05-6901-L00592,Truck,Diesel,Commercial
MH12-1158-E00593,Car,Diesel,Private
UP32-5395-C00594,Bike,Petrol,Private
GJ01-8479-J00595,Car,CNG,Private
GJ01-3732-D00596,Bike,Petrol,Private
MH20-2699-P00597,Taxi,Electric,Commercial
UP32-3969-N00598,Bike,Petrol,Private
MH20-8914-R00599,Truck,Diesel,Commercial
MH12-2037-J00600,Bike,Petrol,Private
DL08-6542-D00601,Truck,Diesel,Commercial
UP32-6664-N00602,Auto,Petrol,Commercial
MH12-1190-F00603,Bus,Diesel,Commercial
UP32-3709-C00604,Bike,Petrol,Private
KA05-1824-H00605,Car,Diesel,Private
MH14-8521-Q00606,Bus,CNG,Commercial
UP32-8324-L00607,Bike,Petrol,Private
MH14-7609-P00608,Bike,Petrol,Private
KA05-9328-G00609,Bus,Diesel,Commercial
TN09-6953-B00610,Bike,Petrol,Private
UP32-6952-Q00611,Car,Petrol,Private
TN09-6818-K00612,Car,Diesel,Private
MH20-9067-E00613,Car,CNG,Private
KA05-4209-G00614,Bike,Petrol,Commercial
DL08-6536-D00615,Car,CNG,Private
MH14-8381-Q00616,Bike,Petrol,Commercial
UP32-1071-B00617,Car,Diesel,Private
MH20-3845-E00618,Bike,Petrol,Private
TN09-9259-N00619,Bike,Petrol,Private
DL08-5482-N00620,Auto,Electric,Commercial
UP32-3185-E00621,Taxi,Petrol,Commercial
KA05-9975-L00622,Auto,CNG,Commercial
DL08-4291-G00623,Taxi,Diesel,Commercial
TN09-3173-F00624,Car,Diesel,Private
MH14-6771-R00625,Car,Diesel,Commercial
KA05-7920-A00626,Auto,Diesel,Commercial
MH20-1869-B00627,Car,Petrol,Private
KA05-5105-E00628,Car,CNG,Private
MH12-6876-Q00629,Car,Petrol,Commercial
DL08-7371-H00630,Auto,Diesel,Commercial
KA05-1769-N00631,Auto,Petrol,Commercial
TN09-1881-A00632,Taxi,CNG,Commercial
UP32-4695-M00633,Car,CNG,Private
DL08-5819-Q00634,Bike,Petrol,Private
MH20-9418-D00635,Car,Petrol,Private
MH20-3636-J00636,Bike,Petrol,Private
MH12-3518-L00637,Taxi,Diesel,Commercial
KA05-9037-M00638,Auto,Petrol,Commercial
DL08-4012-C00639,Auto,CNG,Commercial
GJ01-2506-M00640,Car,Petrol,Private
TN09-5809-G00641,Car,Electric,Private
MH12-2879-M00642,Bike,Petrol,Commercial
DL08-1653-L00643,Bike,Petrol,Private
KA05-9851-K00644,Car,Petrol,Private
UP32-8975-B00645,Auto,Petrol,Commercial
TN09-9419-C00646,Bike,Electric,Private
MH12-2072-G00647,Taxi,Diesel,Commercial
GJ01-2702-G00648,Auto,Diesel,Commercial
GJ01-2181-E00649,Auto,Petrol,Commercial
MH12-2433-C00650,Auto,Petrol,Commercial
MH14-4729-J00651,Auto,Petrol,Commercial
GJ01-8094-L00652,Bike,Petrol,Private
MH14-1745-C00653,Bike,Petrol,Private
KA05-2417-K00654,Car,CNG,Private
MH12-8765-F00655,Bike,Petrol,Private
KA05-3360-K00656,Bike,Petrol,Commercial
TN09-1182-E00657,Auto,Petrol,Commercial
GJ01-9800-C00658,Car,Petrol,Private
TN09-4469-P00659,Truck,CNG,Commercial
MH20-3637-F00660,Truck,Diesel,Commercial
DL08-2877-F00661,Bus,Diesel,Commercial
MH12-9992-Q00662,Bike,Petrol,Private
KA05-2608-G00663,Auto,CNG,Commercial
TN09-6851-E00664,Bike,Petrol,Private
MH14-4170-L00665,Car,Diesel,Private
MH20-6971-L00666,Bike,Electric,Private
DL08-8145-J00667,Car,CNG,Private
UP32-8583-Q00668,Auto,Petrol,Commercial
MH14-3879-C00669,Car,CNG,Commercial
DL08-5312-C00670,Car,CNG,Commercial
MH12-7637-G00671,Bus,CNG,Commercial
UP32-3435-M00672,Bike,Petrol,Commercial
KA05-3193-Q00673,Bike,Petrol,Private
MH12-4913-F00674,Bike,Petrol,Private
MH20-8921-M00675,Car,Petrol,Private
KA05-7052-H00676,Car,Petrol,Private
TN09-7358-R00677,Truck,CNG,Commercial
MH12-6309-D00678,Truck,Diesel,Commercial
KA05-5314-F00679,Bike,Petrol,Private
MH14-9465-J00680,Bike,Petrol,Commercial
TN09-6653-R00681,Bike,Petrol,Commercial
MH20-8207-F00682,Car,Petrol,Private
MH20-4062-F00683,Car,Petrol,Private
DL08-7793-L00684,Car,CNG,Private
DL08-3641-P00685,Bike,Petrol,Private
MH20-3207-B00686,Bike,Electric,Private
MH20-9464-N00687,Car,Diesel,Private
KA05-2404-G00688,Car,Petrol,Commercial
MH20-4594-P00689,Truck,Diesel,Commercial
MH20-9369-J00690,Auto,Petrol,Commercial
UP32-2127-H00691,Auto,Petrol,Commercial
MH12-4315-P00692,Car,CNG,Private
MH12-9706-D00693,Car,Petrol,Private
MH12-8069-P00694,Truck,Diesel,Commercial
GJ01-4759-R00695,Car,CNG,Private
MH14-7971-E00696,Bike,Petrol,Private
MH14-5641-P00697,Truck,Diesel,Commercial
MH12-9561-D00698,Car,Diesel,Private
TN09-7698-M00699,Car,Petrol,Private
KA05-9783-P00700,Bike,Petrol,Private
GJ01-4337-P00701,Taxi,Diesel,Commercial
MH20-7065-R00702,Bike,Petrol,Private
GJ01-3262-D00703,Bike,Petrol,Private
MH20-2642-G00704,Auto,Diesel,Commercial
MH12-3633-N00705,Auto,Electric,Commercial
MH14-3381-R00706,Car,Electric,Private
DL08-7075-C00707,Car,Diesel,Private
GJ01-9536-K00708,Taxi,CNG,Commercial
MH20-9099-Q00709,Bike,Petrol,Commercial
KA05-4190-B00710,Taxi,CNG,Commercial
DL08-3776-B00711,Bike,Petrol,Private
MH14-5520-N00712,Taxi,Petrol,Commercial
DL08-9482-A00713,Bike,Petrol,Private
KA05-6703-M00714,Car,Electric,Private
DL08-8450-N00715,Bike,Petrol,Private
MH14-2185-K00716,Bike,Petrol,Private
KA05-9813-J00717,Bike,Petrol,Commercial
DL08-6565-Q00718,Bike,Petrol,Commercial
UP32-2904-J00719,Truck,Diesel,Commercial
DL08-4767-L00720,Bike,Petrol,Private
KA05-5067-K00721,Bike,Petrol,Private
MH14-3924-R00722,Bus,Diesel,Commercial
KA05-3994-G00723,Car,Diesel,Private
KA05-4387-H00724,Auto,Petrol,Commercial
TN09-3555-D00725,Car,Petrol,Private
UP32-1108-B00726,Taxi,CNG,Commercial
TN09-9066-J00727,Bike,Petrol,Commercial
KA05-7518-H00728,Truck,Diesel,Commercial
GJ01-8836-B00729,Car,Diesel,Private
MH20-8490-D00730,Auto,Diesel,Commercial
MH12-1193-G00731,Bike,Petrol,Private
KA05-4066-J00732,Bike,Petrol,Private
TN09-4013-R00733,Bike,Petrol,Private
TN09-7563-J00734,Auto,Diesel,Commercial
DL08-2636-J00735,Bike,Petrol,Private
DL08-3389-E00736,Truck,Diesel,Commercial
GJ01-9185-E00737,Car,Electric,Private
TN09-8972-K00738,Bike,Petrol,Commercial
MH14-3676-B00739,Car,Petrol,Private
MH14-8370-L00740,Bus,Diesel,Commercial
KA05-6638-A00741,Bike,Petrol,Private
DL08-9821-F00742,Auto,Electric,Commercial
TN09-9363-R00743,Car,CNG,Private
KA05-8598-E00744,Car,CNG,Private
GJ01-7631-C00745,Taxi,Petrol,Commercial
TN09-6191-K00746,Bike,Petrol,Private
UP32-6950-Q00747,Bike,Petrol,Private
DL08-5122-C00748,Car,Petrol,Private
UP32-9985-B00749,Car,Petrol,Private
MH14-2702-J00750,Auto,Diesel,Commercial
GJ01-6068-H00751,Car,Petrol,Private
MH20-9630-F00752,Bike,Petrol,Private
TN09-8801-Q00753,Truck,CNG,Commercial
KA05-9987-Q00754,Bike,Petrol,Commercial
UP32-8126-K00755,Bike,Electric,Private
MH14-8239-K00756,Car,Petrol,Private
MH12-9574-E00757,Car,Petrol,Private
UP32-8816-K00758,Car,Petrol,Private
DL08-1118-M00759,Car,Petrol,Commercial
DL08-3675-N00760,Bike,Petrol,Private
DL08-9464-J00761,Car,Petrol,Private
GJ01-4080-C00762,Bus,Diesel,Commercial
UP32-8418-J00763,Car,CNG,Private
MH20-1813-A00764,Car,Petrol,Private
UP32-1134-H00765,Car,Petrol,Private
GJ01-6104-R00766,Car,Electric,Private
TN09-2314-E00767,Auto,Petrol,Commercial
MH14-9899-R00768,Auto,Petrol,Commercial
KA05-7251-A00769,Truck,Diesel,Commercial
DL08-7304-Q00770,Auto,Petrol,Commercial
DL08-8550-D00771,Taxi,Diesel,Commercial
UP32-7375-K00772,Taxi,Electric,Commercial
MH12-9534-D00773,Car,Petrol,Private
MH12-4568-D00774,Car,Petrol,Private
KA05-2960-N00775,Car,CNG,Private
UP32-3539-M00776,Car,CNG,Private
TN09-1983-B00777,Bike,Petrol,Private
MH14-3061-R00778,Bike,Petrol,Commercial
TN09-8187-G00779,Auto,Petrol,Commercial
MH20-5107-B00780,Bike,Petrol,Private
UP32-4109-F00781,Car,Diesel,Private
MH20-2128-E00782,Bike,Petrol,Private
UP32-1011-N00783,Bike,Petrol,Commercial
TN09-4912-L00784,Bike,Petrol,Private
GJ01-4110-R00785,Bike,Petrol,Private
GJ01-6276-D00786,Car,Petrol,Private
MH20-3926-B00787,Car,Petrol,Private
GJ01-9026-J00788,Car,Petrol,Private
MH12-4419-R00789,Auto,Electric,Commercial
UP32-1994-M00790,Bus,Diesel,Commercial
GJ01-7046-B00791,Taxi,CNG,Commercial
MH12-2153-K00792,Car,Petrol,Private
MH14-4784-N00793,Bike,Petrol,Private
MH20-7802-D00794,Car,CNG,Private
GJ01-2705-F00795,Auto,CNG,Commercial
TN09-3591-Q00796,Bike,Electric,Commercial
TN09-7090-P00797,Bike,Petrol,Private
DL08-9939-G00798,Auto,Petrol,Commercial
KA05-6898-Q00799,Bike,Petrol,Private
KA05-1267-E00800,Auto,Electric,Commercial
KA05-4635-G00801,Car,CNG,Private
KA05-9376-E00802,Bus,Diesel,Commercial
MH20-3267-J00803,Bike,Petrol,Private
KA05-2505-N00804,Car,Diesel,Private
TN09-8905-F00805,Car,Diesel,Commercial
MH14-5921-B00806,Auto,CNG,Commercial
MH14-1916-L00807,Bike,Petrol,Private
MH14-4714-A00808,Bike,Petrol,Private
MH12-6231-E00809,Car,Petrol,Private
GJ01-8300-C00810,Car,Petrol,Private
MH20-6507-C00811,Bike,Petrol,Private
KA05-2393-N00812,Bike,Petrol,Private
MH20-8879-G00813,Car,Diesel,Private
DL08-4970-C00814,Car,Petrol,Private
MH14-2843-P00815,Auto,Petrol,Commercial
TN09-6644-A00816,Bike,Petrol,Private
UP32-3389-Q00817,Bike,Petrol,Private
TN09-3555-C00818,Car,Petrol,Private
MH20-5713-A00819,Taxi,Petrol,Commercial
KA05-8373-R00820,Bus,Diesel,Commercial
DL08-4339-J00821,Car,Diesel,Private
MH12-7170-B00822,Taxi,Petrol,Commercial
DL08-5444-B00823,Car,Diesel,Commercial
KA05-6901-D00824,Car,Petrol,Commercial
DL08-7237-D00825,Bike,Electric,Private
MH14-4054-G00826,Bike,Petrol,Private
MH12-1651-H00827,Taxi,Electric,Commercial
UP32-7445-F00828,Car,Petrol,Private
KA05-4869-J00829,Bike,Petrol,Private
MH12-5590-H00830,Truck,Diesel,Commercial
MH20-2438-N00831,Truck,Diesel,Commercial
DL08-7837-H00832,Auto,Diesel,Commercial
KA05-6395-Q00833,Bike,Petrol,Private
DL08-3262-K00834,Car,Diesel,Commercial
GJ01-3378-F00835,Truck,Diesel,Commercial
MH14-4016-L00836,Bike,Petrol,Private
TN09-7783-P00837,Car,Petrol,Private
KA05-3489-G00838,Bus,Diesel,Commercial
KA05-4783-H00839,Car,Petrol,Private
UP32-3196-R00840,Car,CNG,Private
UP32-8763-E00841,Truck,Diesel,Commercial
GJ01-1245-J00842,Car,Electric,Private
DL08-4351-C00843,Auto,Petrol,Commercial
UP32-9027-L00844,Taxi,CNG,Commercial
GJ01-7633-B00845,Truck,Diesel,Commercial
TN09-7457-B00846,Bus,Diesel,Commercial
MH12-5025-N00847,Bike,Electric,Private
MH12-4110-K00848,Bike,Petrol,Commercial
KA05-8558-F00849,Auto,Petrol,Commercial
MH12-9470-E00850,Bike,Petrol,Private
MH14-3945-E00851,Car,Petrol,Private
UP32-4308-Q00852,Car,Petrol,Private
MH20-3024-C00853,Bike,Petrol,Private
GJ01-9383-F00854,Bike,Petrol,Private
TN09-3459-F00855,Auto,CNG,Commercial
MH12-7874-K00856,Car,Petrol,Private
MH20-2926-E00857,Bike,Electric,Private
MH12-8514-R00858,Auto,CNG,Commercial
MH12-9084-H00859,Bike,Petrol,Private
UP32-2300-A00860,Bike,Petrol,Private
DL08-1801-F00861,Bike,Petrol,Private
MH12-5889-L00862,Car,Electric,Private
MH20-3643-K00863,Bike,Petrol,Private
MH20-8460-M00864,Bike,Electric,Private
TN09-7208-C00865,Car,CNG,Private
UP32-3204-D00866,Car,Diesel,Private
DL08-4425-B00867,Bike,Petrol,Private
MH14-8924-K00868,Bike,Petrol,Private
TN09-3125-R00869,Car,Diesel,Private
MH20-4812-K00870,Bike,Electric,Private
MH14-4396-P00871,Car,Petrol,Private
DL08-1185-G00872,Bike,Petrol,Private
KA05-9301-L00873,Car,CNG,Private
GJ01-1477-F00874,Car,Petrol,Private
UP32-8774-B00875,Taxi,Diesel,Commercial
UP32-9797-L00876,Bike,Petrol,Private
MH12-9537-K00877,Taxi,Diesel,Commercial
MH12-4412-L00878,Auto,CNG,Commercial
TN09-2084-E00879,Truck,Diesel,Commercial
GJ01-9753-F00880,Car,Diesel,Private
KA05-6152-B00881,Bike,Petrol,Private
TN09-8404-K00882,Truck,Diesel,Commercial
MH14-7131-B00883,Car,CNG,Commercial
MH12-8907-E00884,Bike,Petrol,Commercial
KA05-6363-E00885,Auto,CNG,Commercial
MH20-4361-B00886,Car,Diesel,Private
MH12-6095-B00887,Bike,Petrol,Private
UP32-1755-D00888,Car,Diesel,Private
KA05-4438-L00889,Car,Petrol,Private
UP32-2927-J00890,Bike,Petrol,Private
MH14-4384-M00891,Car,Diesel,Private
KA05-5011-F00892,Taxi,Petrol,Commercial
TN09-9856-Q00893,Bike,Petrol,Private
MH12-2735-N00894,Truck,Diesel,Commercial
MH20-8304-M00895,Bike,Petrol,Private
MH14-8629-E00896,Auto,Petrol,Commercial
UP32-2593-Q00897,Bus,Diesel,Commercial
UP32-8709-H00898,Bike,Electric,Private
KA05-6954-N00899,Truck,Diesel,Commercial
TN09-6320-Q00900,Truck,Diesel,Commercial
MH14-6758-R00901,Car,Diesel,Private
MH20-9322-D00902,Auto,Petrol,Commercial
MH14-6339-C00903,Auto,CNG,Commercial
GJ01-7773-H00904,Bike,Petrol,Private
GJ01-2082-L00905,Taxi,Petrol,Commercial
GJ01-8132-L00906,Auto,Diesel,Commercial
MH14-8972-D00907,Car,Diesel,Private
UP32-3886-K00908,Bike,Electric,Private
GJ01-6364-R00909,Car,Diesel,Private
MH20-1003-E00910,Car,Diesel,Private
UP32-4205-G00911,Car,Diesel,Private
KA05-8122-M00912,Bike,Electric,Private
GJ01-3089-K00913,Bike,Petrol,Commercial
MH12-6885-D00914,Taxi,CNG,Commercial
DL08-8073-N00915,Truck,Diesel,Commercial
GJ01-7251-P00916,Auto,Diesel,Commercial
UP32-3278-G00917,Auto,Diesel,Commercial
TN09-7835-E00918,Bus,Diesel,Commercial
MH20-3200-A00919,Truck,Diesel,Commercial
UP32-8155-E00920,Car,Petrol,Private
UP32-7974-F00921,Bike,Petrol,Private
GJ01-6821-H00922,Bus,Diesel,Commercial
UP32-4878-J00923,Bike,Petrol,Private
MH12-8917-M00924,Bike,Petrol,Private
MH20-9624-J00925,Auto,Diesel,Commercial
MH14-5017-R00926,Car,Diesel,Private
KA05-1864-L00927,Auto,Diesel,Commercial
UP32-9399-R00928,Car,Diesel,Private
KA05-5738-F00929,Bike,Petrol,Commercial
KA05-2006-R00930,Auto,Diesel,Commercial
KA05-1447-K00931,Bike,Petrol,Private
KA05-5129-E00932,Car,Diesel,Private
MH14-3860-E00933,Car,Diesel,Private
DL08-8944-F00934,Car,CNG,Commercial
MH14-3376-E00935,Bike,Petrol,Private
GJ01-4898-Q00936,Bike,Petrol,Private
TN09-1890-J00937,Bike,Petrol,Private
GJ01-8802-K00938,Car,Diesel,Commercial
DL08-7222-N00939,Taxi,Diesel,Commercial
GJ01-1194-K00940,Car,Electric,Private
MH12-2595-M00941,Auto,Electric,Commercial
KA05-6488-J00942,Bike,Petrol,Private
GJ01-8554-H00943,Bike,Petrol,Private
TN09-3947-L00944,Car,Diesel,Private
MH12-7737-D00945,Bus,Diesel,Commercial
TN09-4594-K00946,Auto,Petrol,Commercial
MH14-1931-G00947,Car,Electric,Private
MH14-2415-E00948,Auto,Petrol,Commercial
MH20-2816-F00949,Auto,Petrol,Commercial
MH14-8429-J00950,Bike,Petrol,Private
TN09-5216-F00951,Auto,CNG,Commercial
MH12-7271-N00952,Car,Petrol,Private
KA05-3915-Q00953,Taxi,Petrol,Commercial
DL08-7432-F00954,Taxi,Diesel,Commercial
GJ01-4578-D00955,Car,Electric,Private
MH14-2153-J00956,Car,CNG,Private
MH12-1619-N00957,Bike,Petrol,Private
MH12-9444-R00958,Truck,Diesel,Commercial
MH14-9849-H00959,Bike,Petrol,Commercial
UP32-2985-M00960,Bus,Diesel,Commercial
MH12-2485-M00961,Car,Diesel,Commercial
UP32-5750-G00962,Car,Petrol,Private
DL08-5896-N00963,Bike,Electric,Private
MH14-8175-G00964,Bike,Petrol,Private
DL08-9015-N00965,Auto,Petrol,Commercial
KA05-9186-Q00966,Bike,Electric,Private
TN09-1701-N00967,Car,Petrol,Private
UP32-9791-E00968,Auto,CNG,Commercial
MH14-1604-E00969,Car,Diesel,Private
MH12-4976-E00970,Truck,Diesel,Commercial
KA05-2594-Q00971,Bike,Petrol,Private
MH14-2870-R00972,Car,Diesel,Private
DL08-7983-L00973,Car,CNG,Commercial
TN09-2979-E00974,Auto,Petrol,Commercial
DL08-1746-F00975,Taxi,Petrol,Commercial
MH20-7801-F00976,Car,Diesel,Private
MH12-3185-D00977,Bike,Petrol,Private
MH20-1256-R00978,Bike,Petrol,Private
KA05-7819-R00979,Taxi,Diesel,Commercial
KA05-9570-Q00980,Car,Petrol,Commercial
MH12-3949-R00981,Bike,Petrol,Private
KA05-6699-P00982,Bus,Diesel,Commercial
MH14-9686-D00983,Car,Diesel,Commercial
DL08-8605-G00984,Taxi,Petrol,Commercial
MH20-8772-R00985,Car,Petrol,Private
TN09-5670-G00986,Car,Petrol,Private
UP32-1709-D00987,Bus,Diesel,Commercial
MH20-3589-A00988,Taxi,Diesel,Commercial
DL08-8287-L00989,Car,Petrol,Private
DL08-2804-L00990,Truck,Diesel,Commercial
GJ01-4276-N00991,Car,CNG,Private
MH12-8141-E00992,Bike,Petrol,Private
TN09-3234-Q00993,Car,CNG,Private
DL08-6503-E00994,Taxi,Petrol,Commercial
KA05-3236-D00995,Bike,Electric,Private
TN09-4602-K00996,Car,Diesel,Private
MH20-4763-C00997,Bike,Petrol,Private
DL08-8757-Q00998,Truck,Diesel,Commercial
DL08-5060-L00999,Auto,Petrol,Commercial
MH20-1083-P01000,Car,Electric,Private
MH12-7974-N01001,Bike,Petrol,Private
UP32-9114-H01002,Bus,Diesel,Commercial
GJ01-4571-E01003,Auto,Petrol,Commercial
MH14-1260-R01004,Car,Diesel,Private
MH12-8452-Q01005,Bike,Petrol,Commercial
TN09-8607-A01006,Bike,Electric,Private
TN09-9698-B01007,Truck,Diesel,Commercial
DL08-2326-L01008,Auto,CNG,Commercial
TN09-1844-D01009,Car,Petrol,Private
TN09-3871-C01010,Car,Diesel,Private
TN09-4909-D01011,Car,Diesel,Private
DL08-4693-L01012,Auto,Petrol,Commercial
GJ01-5540-B01013,Car,Petrol,Private
MH14-8703-K01014,Bike,Petrol,Private
MH14-4085-Q01015,Auto,Petrol,Commercial
MH20-5724-C01016,Bike,Petrol,Private
UP32-3465-G01017,Auto,Diesel,Commercial
KA05-7824-E01018,Bike,Petrol,Private
MH12-5776-G01019,Auto,Petrol,Commercial
DL08-9513-L01020,Truck,Diesel,Commercial
TN09-8965-Q01021,Bike,Petrol,Private
KA05-3813-J01022,Truck,Diesel,Commercial
KA05-1775-E01023,Bike,Petrol,Private
MH20-9770-K01024,Car,Petrol,Private
MH20-3641-H01025,Auto,Petrol,Commercial
MH20-8223-J01026,Taxi,Petrol,Commercial
MH12-6192-M01027,Car,Petrol,Private
KA05-2990-A01028,Taxi,Petrol,Commercial
MH20-8504-L01029,Bike,Petrol,Commercial
TN09-5842-R01030,Bike,Electric,Commercial
MH20-8243-L01031,Auto,Diesel,Commercial
MH12-3284-D01032,Auto,Petrol,Commercial
DL08-8306-M01033,Bike,Petrol,Private
DL08-5553-G01034,Bike,Petrol,Private
MH14-9385-N01035,Bike,Petrol,Private
MH12-6915-N01036,Bike,Petrol,Commercial
TN09-1199-K01037,Bike,Petrol,Private
MH14-4533-Q01038,Bike,Petrol,Private
MH20-7944-P01039,Bike,Petrol,Private
DL08-5968-R01040,Car,Electric,Private
GJ01-2449-A01041,Car,Petrol,Commercial
UP32-3243-G01042,Bike,Petrol,Private
MH12-5947-K01043,Bike,Petrol,Private
MH12-3523-J01044,Car,Petrol,Private
MH14-5713-P01045,Bike,Petrol,Commercial
MH12-2955-J01046,Bike,Petrol,Commercial
TN09-8872-P01047,Bike,Electric,Private
MH14-7114-A01048,Bike,Petrol,Private
TN09-8553-E01049,Car,Petrol,Private
TN09-1798-K01050,Bike,Petrol,Private
DL08-4002-D01051,Car,Diesel,Private
TN09-5932-J01052,Car,Diesel,Private
TN09-3354-A01053,Car,Petrol,Private
GJ01-6575-F01054,Auto,Petrol,Commercial
DL08-4087-D01055,Car,Petrol,Commercial
MH20-1284-R01056,Car,Petrol,Private
UP32-9570-L01057,Car,Petrol,Private
MH14-4643-E01058,Auto,CNG,Commercial
DL08-6036-E01059,Car,Petrol,Commercial
MH14-2273-A01060,Bike,Petrol,Private
MH14-1537-B01061,Car,Diesel,Commercial
KA05-1168-D01062,Car,CNG,Commercial
DL08-4027-M01063,Car,Petrol,Private
KA05-6698-M01064,Auto,Petrol,Commercial
DL08-9272-C01065,Bike,Petrol,Private
DL08-4138-K01066,Car,Petrol,Private
MH14-4506-R01067,Car,Petrol,Private
MH14-3963-M01068,Bike,Electric,Private
GJ01-2848-L01069,Bike,Petrol,Private
TN09-5723-B01070,Car,Petrol,Private
UP32-6111-Q01071,Bike,Petrol,Private
GJ01-4093-C01072,Taxi,CNG,Commercial
TN09-3937-A01073,Bus,CNG,Commercial
MH14-7494-Q01074,Bike,Petrol,Private
GJ01-7563-D01075,Car,CNG,Commercial
TN09-4261-L01076,Car,Petrol,Private
DL08-7958-R01077,Bike,Petrol,Private
KA05-7557-M01078,Bike,Petrol,Private
UP32-9379-J01079,Bike,Petrol,Private
UP32-9147-H01080,Car,Diesel,Private
MH12-2117-R01081,Car,Diesel,Commercial
TN09-3502-K01082,Bike,Petrol,Private
UP32-8635-G01083,Car,Petrol,Private
TN09-9856-A01084,Bike,Electric,Private
MH14-7285-Q01085,Bike,Petrol,Private
MH12-3897-K01086,Bike,Electric,Private
KA05-7374-R01087,Bike,Petrol,Private
UP32-8797-F01088,Bike,Petrol,Private
GJ01-6779-K01089,Bike,Petrol,Private
TN09-6715-A01090,Car,CNG,Private
GJ01-6654-M01091,Bike,Petrol,Private
DL08-6113-C01092,Car,Electric,Private
TN09-3781-A01093,Car,Diesel,Private
GJ01-9433-P01094,Bike,Petrol,Private
TN09-7188-N01095,Bike,Petrol,Private
DL08-6504-R01096,Bike,Petrol,Private
KA05-6952-P01097,Car,Petrol,Private
MH14-9779-G01098,Taxi,Petrol,Commercial
GJ01-4700-C01099,Car,CNG,Private
KA05-2102-R01100,Bike,Petrol,Private
KA05-9268-K01101,Car,Petrol,Private
GJ01-5116-Q01102,Car,Diesel,Private
MH20-9178-G01103,Truck,Diesel,Commercial
UP32-5389-P01104,Bus,CNG,Commercial
MH12-9556-G01105,Auto,Petrol,Commercial
MH20-5919-P01106,Car,Petrol,Commercial
DL08-7757-J01107,Truck,CNG,Commercial
KA05-4868-N01108,Bike,Petrol,Private
KA05-8604-R01109,Car,Diesel,Private
MH12-4309-F01110,Bike,Petrol,Private
KA05-3883-B01111,Auto,Electric,Commercial
MH12-1906-C01112,Bike,Petrol,Private
GJ01-6954-C01113,Car,Petrol,Private
DL08-2833-D01114,Bus,Diesel,Commercial
KA05-9133-C01115,Bus,Diesel,Commercial
TN09-6395-N01116,Car,CNG,Private
DL08-3363-D01117,Taxi,Petrol,Commercial
UP32-7690-J01118,Taxi,CNG,Commercial
TN09-2850-L01119,Car,Diesel,Private
KA05-3374-M01120,Car,Diesel,Private
MH12-1895-H01121,Car,Petrol,Private
TN09-2999-H01122,Bike,Electric,Private
GJ01-5186-K01123,Truck,Diesel,Commercial
DL08-5872-G01124,Bus,CNG,Commercial
UP32-6196-P01125,Car,CNG,Private
UP32-8718-P01126,Car,Electric,Private
MH14-3627-J01127,Bike,Petrol,Private
TN09-8426-A01128,Bike,Petrol,Private
UP32-3229-A01129,Car,Petrol,Private
MH14-2815-F01130,Car,Petrol,Private
MH20-7722-L01131,Auto,Diesel,Commercial
MH20-5270-F01132,Truck,Diesel,Commercial
KA05-4254-C01133,Bus,Diesel,Commercial
GJ01-4677-A01134,Car,Electric,Commercial
DL08-2457-Q01135,Bike,Petrol,Private
GJ01-8027-J01136,Car,Petrol,Commercial
MH14-1231-P01137,Car,CNG,Commercial
UP32-2941-H01138,Bus,Diesel,Commercial
KA05-5717-R01139,Car,Petrol,Private
DL08-5636-G01140,Car,Petrol,Private
KA05-5289-H01141,Car,Diesel,Commercial
UP32-2404-A01142,Bike,Petrol,Commercial
GJ01-4476-N01143,Taxi,CNG,Commercial
KA05-2196-D01144,Auto,Diesel,Commercial
DL08-8715-M01145,Car,Electric,Commercial
MH12-1087-J01146,Taxi,Diesel,Commercial
GJ01-7076-E01147,Bike,Electric,Private
KA05-3783-R01148,Bike,Electric,Commercial
TN09-9690-P01149,Car,Petrol,Private
MH20-9179-J01150,Car,CNG,Commercial
KA05-5321-L01151,Car,Petrol,Private
UP32-3478-Q01152,Auto,Petrol,Commercial
DL08-4000-B01153,Car,Diesel,Private
MH14-9108-B01154,Bike,Petrol,Commercial
UP32-9077-D01155,Bike,Petrol,Commercial
MH14-4337-K01156,Car,Petrol,Private
KA05-4479-A01157,Bike,Petrol,Private
MH14-5033-R01158,Bike,Petrol,Commercial
MH14-7458-M01159,Car,Diesel,Commercial
MH20-1473-C01160,Bus,Diesel,Commercial
UP32-8439-J01161,Auto,Diesel,Commercial
MH12-8423-L01162,Car,Electric,Commercial
MH20-4463-B01163,Truck,CNG,Commercial
MH12-2158-N01164,Car,Petrol,Private
GJ01-2461-A01165,Car,CNG,Private
KA05-3525-D01166,Auto,Petrol,Commercial
KA05-3151-M01167,Bus,Diesel,Commercial
DL08-9021-Q01168,Bus,CNG,Commercial
GJ01-2478-P01169,Bike,Petrol,Private
GJ01-2522-B01170,Bike,Petrol,Commercial
MH20-9115-C01171,Auto,Petrol,Commercial
UP32-5921-E01172,Bike,Electric,Private
DL08-9570-P01173,Car,Petrol,Private
MH12-9411-D01174,Car,Diesel,Private
KA05-6823-J01175,Bike,Petrol,Private
UP32-3941-F01176,Car,CNG,Private
KA05-6143-Q01177,Bike,Petrol,Private
TN09-4066-G01178,Bus,Diesel,Commercial
KA05-2742-P01179,Auto,Diesel,Commercial
MH14-1217-F01180,Car,Diesel,Private
UP32-5961-M01181,Bike,Petrol,Commercial
KA05-2435-E01182,Auto,Petrol,Commercial
MH12-4083-A01183,Car,Petrol,Private
